10.12,-4500
10.13,-4500
10.14,-4500
10.15,-4500
10.16,-4500
10.17,-4500
10.18,-4500
10.19,-4500
10.2,-4500
10.21,-4500
10.22,0
10.23,0
10.24,0
10.25,0
10.26,0
10.27,0
10.28,0
10.29,0
10.3,0
10.31,0
10.32,0
10.33,0
10.34,0
10.35,0
10.36,0
10.37,0
10.38,0
10.39,0
10.4,0
10.41,0
10.42,0
10.43,0
10.44,0
10.45,0
10.46,0
10.47,0
10.48,0
10.49,0
10.5,0
10.51,0
10.52,0
10.53,0
10.54,0
10.55,0
10.56,0
10.57,0
10.58,0
10.59,0
10.6,0
10.61,0
10.62,0
10.63,0
10.64,0
10.65,0
10.66,0
10.67,0
10.68,0
10.69,0
10.7,0
10.71,0
10.72,0
10.73,0
10.74,0
10.75,0
10.76,0
10.77,0
10.78,0
10.79,0
10.8,0
10.81,0
10.82,0
10.83,0
10.84,0
10.85,0
10.86,0
10.87,0
10.88,0
10.89,0
10.9,0
10.91,0
10.92,0
10.93,0
10.94,0
10.95,0
10.96,0
10.97,0
10.98,0
10.99,0
11,0
11.01,0
11.02,0
11.03,0
11.04,0
11.05,0
11.06,0
11.07,0
11.08,0
11.09,0
11.1,0
11.11,0
11.12,0
11.13,0
11.14,0
11.15,0
11.16,0
11.17,0
11.18,0
11.19,0
11.2,0
11.21,0
11.22,0
11.23,0
11.24,0
11.25,0
11.26,0
11.27,0
11.28,0
11.29,0
11.3,0
11.31,0
11.32,0
11.33,0
11.34,0
11.35,0
11.36,0
11.37,0
11.38,0
11.39,0
11.4,0
11.41,0
11.42,0
11.43,0
11.44,0
11.45,0
11.46,0
11.47,0
11.48,0
11.49,0
11.5,0
11.51,0
11.52,0
11.53,0
11.54,0
11.55,0
11.56,0
11.57,0
11.58,0
11.59,0
11.6,0
11.61,0
11.62,0
11.63,0
11.64,0
11.65,0
11.66,0
11.67,0
11.68,0
11.69,0
11.7,0
11.71,0
11.72,0
11.73,0
11.74,0
11.75,0
11.76,0
11.77,0
11.78,0
11.79,0
11.8,0
11.81,0
11.82,0
11.83,0
11.84,0
11.85,0
11.86,0
11.87,0
11.88,0
11.89,0
11.9,0
11.91,0
11.92,0
11.93,0
11.94,0
11.95,0
11.96,0
11.97,0
11.98,0
11.99,0
12,0
12.01,0
12.02,0
12.03,0
12.04,0
12.05,0
12.06,0
12.07,0
12.08,0
12.09,0
12.1,0
12.11,0
12.12,0
12.13,0
12.14,0
12.15,0
12.16,0
12.17,0
12.18,0
12.19,0
12.2,0
12.21,0
12.22,0
12.23,0
12.24,0
12.25,0
12.26,0
12.27,0
12.28,0
12.29,-4500
12.3,-4500
12.31,-4500
12.32,-4500
12.33,-4500
12.34,-4500
12.35,-4500
12.36,-4500
12.37,-4500
12.38,-4500
12.39,-4500
12.4,-4500
12.41,-4500
12.42,-4500
12.43,-4500
12.44,-4500
12.45,-4500
12.46,-4500
12.47,-4500
12.48,-4500
12.49,-4500
12.5,-4500
12.51,-4500
12.52,-4500
12.53,-4500
12.54,-4500
12.55,-4500
12.56,-4500
12.57,-4500
12.58,-4500
12.59,-4500
12.6,-4500
12.61,-4500
12.62,-4500
12.63,-4500
12.64,-4500
12.65,-4500
12.66,-4500
12.67,-4500
12.68,-4500
12.69,-4500
12.7,-4500
12.71,-4500
12.72,-4500
12.73,-4500
12.74,-4500
12.75,-4500
12.76,-4500
12.77,-4500
12.78,-4500
12.79,-4500
12.8,-4500
12.81,-4500
12.82,-4500
12.83,-4500
12.84,-4500
12.85,-4500
12.86,-4500
12.87,-4500
12.88,-4500
12.89,-4500
12.9,-4500
12.91,-4500
12.92,-4500
12.93,-4500
12.94,-4500
12.95,-4500
12.96,-4500
12.97,-4500
12.98,-4500
12.99,-4500
13,-4500
13.01,-4500
13.02,-4500
13.03,-4500
13.04,-4500
13.05,-4500
13.06,-4500
13.07,-4500
13.08,-4500
13.09,-4500
13.1,-4500
13.11,-4500
13.12,-4500
13.13,-4500
13.14,-4500
13.15,-4500
13.16,-4500
13.17,-4500
13.18,-4500
13.19,-4500
13.2,-4500
13.21,-4500
13.22,-4500
13.23,-4500
13.24,-4500
13.25,-4500
13.26,-4500
13.27,-4500
13.28,-4500
13.29,-4500
13.3,-4500
13.31,-4500
13.32,-4500
13.33,-4500
13.34,-4500
13.35,-4500
13.36,-4500
13.37,-4500
13.38,-4500
13.39,-4500
13.4,-4500
13.41,-4500
13.42,-4500
13.43,-4500
13.44,-4500
13.45,-4500
13.46,-4500
13.47,-4500
13.48,-4500
13.49,-4500
13.5,-4500
13.51,-4500
13.52,-4500
13.53,-4500
13.54,-4500
13.55,-4500
13.56,-4500
13.57,-4500
13.58,-4500
13.59,-4500
13.6,-4500
13.61,-4500
13.62,-4500
13.63,-4500
13.64,-4500
13.65,-4500
13.66,-4500
13.67,-4500
13.68,-4500
13.69,-4500
13.7,-4500
13.71,-4500
13.72,-4500
13.73,-4500
13.74,-4500
13.75,-4500
13.76,-4500
13.77,-4500
13.78,-4500
13.79,-4500
13.8,-4500
13.81,-4500
13.82,-4500
13.83,-4500
13.84,-4500
13.85,-4500
13.86,-4500
13.87,-4500
13.88,-4500
13.89,-4500
13.9,-4500
13.91,-4500
13.92,-4500
13.93,-4500
13.94,-4500
13.95,-4500
13.96,-4500
13.97,-4500
13.98,-4500
13.99,-4500
14,-4500
14.01,-4500
14.02,-4500
14.03,-4500
14.04,-4500
14.05,-4500
14.06,-4500
14.07,-4500
14.08,-4500
14.09,-4500
14.1,-4500
14.11,-4500
14.12,-4500
14.13,-4500
14.14,-4500
14.15,-4500
14.16,-4500
14.17,-4500
14.18,-4500
14.19,-4500
14.2,-4500
14.21,-4500
14.22,-4500
14.23,-4500
14.24,-4500
14.25,-4500
14.26,-4500
14.27,-4500
14.28,-4500
14.29,-4500
14.3,-4500
14.31,-4500
14.32,-4500
14.33,-4500
14.34,-4500
14.35,-4500
14.36,-4500
14.37,-4500
14.38,-4500
14.39,-4500
